DANIEL,SECRETARIO GENRAL,2/03/21,28/10/22,2589081
MARÍA CRISTINA,ACTUARIO,22/11/21,6/06/22,1249810
GRACIELA SUSANA,JUEZ LDO.CAPITAL,10/07/21,9/09/22,1492294
ESTELA ELSA,TITULAR,3/12/20,22/11/23,2884555
JACQUELINE,DIRECTORA,11/12/20,2/11/21,3393385
JOSE LUIS,DIRECTOR NACIONAL,28/04/21,18/04/23,895385
HUGO GONZALO,EDIL,6/10/21,10/03/23,3152843
ALFREDO G.,MINISTRO,3/02/21,22/06/23,677489
OVIDIO,EDIL,10/06/21,18/08/23,2984871
WASHINGTON ALBERTO,SECRETARIO GENERAL LETRADO,14/09/21,18/05/22,1131276
OSCAR DANIEL,,15/06/21,7/05/22,1425391
MARTIN ---,JUEZ LETRADO INTERIOR,6/10/20,8/06/22,1981197
LUIS ALBERTO,DIR. NACIONAL PROPIEDAD INDUSTRIAL,26/01/21,7/09/23,1379008
HERIBERTO OMAR,DIRECTOR DE CULTURA,13/09/20,5/09/21,2603759
ALICIA ALBA,FISCAL LETRADO DPTAL,2/06/21,3/12/22,1850389
ALBERTO LAMAS,CAPITAN DE NAVIO(CIME),2/10/20,28/04/22,1309795
SUSANA BEATRIZ,SECRETARIA LETRADA,27/09/20,4/11/21,1136071
SILVANA MARIA,JUEZ LDO CAPITAL,25/10/20,23/12/21,1793446
IGNACIO,EDIL,10/04/21,11/11/23,3487431
MARIA CRISTINA,INSP. MAYOR,22/06/21,6/10/21,994350
ALEJANDRO GABRIEL,TITULAR TELACIONES PUBLICAS,18/03/21,22/08/23,3756432
ROLANDO DANIEL, DIRECTOR GENERAL,1/12/21,2/10/23,1344786
ANA CARINA,EDIL,8/11/20,14/10/23,5169345
LEONARDO,EDIL,15/07/21,17/10/22,2897489
MARIO,INSP.MAYOR,28/12/20,6/10/21,1214328
VIRGINIA ISABEL,JUEZ LDO. INTERIOR,5/07/21,19/01/22,1728475
MARIA RAQUEL,JUEZ LETRADO INTERIOR,20/08/21,13/09/21,1783608
PEDRO,EDIL,31/10/21,4/07/23,3277660
MARTHA,FISCAL LETRADO ADJUNTO,15/12/21,19/03/22,1318985
ALEJANDRO,SECRETARIO GENERAL,23/11/20,27/03/22,3153301
VICTOR ALBERTO,VOCAL,21/09/20,26/08/22,1246373
MARIA DEL CARMEN,GERENTE,16/05/21,8/11/22,1378520
MARTHA,GTE. ADM REGION  CENTRO,15/08/21,24/10/21,1868602
RAUL BARTOLOME,SUB DIRECTOR,5/09/20,26/12/21,1003679
ANIBAL,DIPUTADO,20/05/21,17/01/23,1559699
RAUL,GENERAL,11/01/21,1/11/23,1268965
ROBERTO ANDRES,EDIL,23/04/21,23/10/23,2783269
LUIS EDUARDO,EDIL TITULAR,10/12/21,7/09/21,1867457
NANNER,FISCAL LETRADO NACIONAL,17/07/21,13/10/21,1601923
CRISTINA ---,JUEZ LDO.INTERIOR,18/09/21,11/08/22,1668943
GUSTAVO ANGEL,DIR. NAL. COMUNICACIONES,3/12/21,18/06/22,1813332
JUAN ANGEL,DIRECTOR,21/11/21,8/10/22,1440791
OSCAR ALFREDO,DIRECTOR GENERAL,4/11/20,1/07/22,1826081
JUAN ANGEL,DIRECTORA,13/02/21,11/05/23,1440791
JUAN,FISCAL NACIONAL,3/08/21,9/01/22,3464776
JOSÉ MARÍA,JUEZ LDO. INTERIOR,16/10/20,25/11/21,1256884
LOLA MARGARITA,JUEZ LDO. INTERIOR,30/08/21,5/12/22,1583312
ALFREDO DARIO,MINISTRO TRIBUNAL DE APELACIONES,20/11/21,4/10/21,1245015
RICARDO,REPRESENTANTE (A)MFE,12/01/21,14/09/23,1407952
PALABIO GUILLERMO,SECRETARIO,5/08/21,3/06/23,2673053
SONIA ANA,SECRETARIO GENERAL,10/12/21,7/09/21,1214304
MARTA,JUEZ LDO. CAPITAL,5/11/20,28/08/22,1373597
NATALIA,ASESOR DE DIRECTOR,3/06/21,24/03/23,2020557
JUAN CARLOS,DIRECTOR  GENERAL,24/12/20,25/09/22,1068673
M CRISTINA,DIRECTOR DPTAL.,23/05/21,12/05/23,1319663
AIDA CRISTINA,DIRECTOR DPTAL.,29/12/21,10/12/23,1850267
ANA GABRIELA,DIRECTOR GENERAL,9/10/21,23/06/22,1806438
ANA INES,DIRECTOR GENERAL,3/03/21,31/12/21,1923132
PEDRO,DIRECTOR GENERAL,6/10/20,12/06/23,3207843
MIGUEL ANGEL,EDIL,21/05/21,20/08/22,2650746
FLAVIANO,EDIL,3/11/21,2/02/22,2717848
JULIO ALEXIS,EDIL,13/12/21,21/09/23,2784807
EDUARDO,EDIL,29/12/20,17/10/21,3198280
HECTOR ANIBAL,EDIL,7/09/20,26/10/23,3591701
HORACIO ROQUE,EDIL,18/05/21,29/01/23,3611374
PABLO,EDIL,3/12/20,9/01/23,3672801
MANUEL,EDIL,22/12/20,13/12/23,3760831
PABLO,EDIL,22/11/21,10/05/23,3838412
JOSE LUIS,EDIL DEPARTAMENTAL,3/02/21,28/06/22,1884874
JOSE ADRIAN,EDIL TITULAR,10/05/21,31/07/23,3626611
GRACIELA,FISCAL LETRADO NACIONAL,4/06/21,27/06/22,1125652
MARIA CRISTINA,FISCAL LETRADO NACIONAL,23/06/21,24/07/23,1179655
RAQUEL,FISCAL LETRADO NACIONAL,2/06/21,27/06/23,3473911
RENEE,GERENTE,11/05/21,29/05/22,2632478
CESAR,GERENTE ADMINISTRATIVO,3/03/21,20/07/23,1904979
FERNANDO,GERENTE DE EVENTOS,21/08/21,24/10/21,1738109
ADRIANA MARIA,GERENTE EJECUTIVO DIVISION FINANZAS,25/04/21,20/05/22,1311317
IRENE,GERENTE FILIAL DEL EXTERIOR,1/10/20,25/10/21,1509165
ELBIO,INSP. PPAL.,11/07/21,27/09/22,1183747
ALVARO GUSTAVO,JUEZ LDO.CAPITAL,30/07/21,16/08/23,1268077
MÓNICA PATRICIA,JUEZ LDO.INTERIOR,15/02/21,30/10/23,1672298
ALBERTO FLORENTINO,MIEMBRO DE JUNTA,20/06/21,5/04/23,1230488
ENRIQUE JAVIER,SUB DIRECTOR GRAL,26/04/21,24/12/22,3460684
RICARDO EFRAIN,VICE PRESIDENTE,1/05/21,5/02/23,1393401
JOSE RODRIGO,DIPUTADO,6/04/21,9/07/23,2841749
RODRIGO,DIRECTOR,3/04/21,16/04/22,2626148
TABARE,INSP. MAYOR,21/04/21,29/11/21,1232174
MARIA ESTHER,JUEZ LETRADO CAPITAL,29/10/20,10/03/23,1348537
JULIO AGUSTÍN,ACTUARIO,24/08/21,19/03/23,1532841
HORACIO HUGO,ACTUARIO,13/04/21,29/06/23,811795
MARGARITA MARÍA,ACTUARIO,17/11/21,29/01/23,2512973
ANTONIO,DIRECTOR,16/06/21,6/12/22,3543715
URUGUAY EMILIO,EDIL,16/10/20,29/11/23,2664116
ALBERTO RAMIRO,GERENTE DE POLITICA ECONOMICA Y MERC.,21/12/21,5/02/23,1310002
FERNANDO,ADMINISTRAD. ZONA FRANCA NP,24/09/20,9/04/22,3140945
PABLO LUIS,SECRETARIO LETRADA,28/11/21,19/11/22,904072
ADRIANA CECILIA,JUEZ LDO.INTERIOR,16/12/21,8/02/22,1881492
OSCAR RODOLFO,MINISTRO,5/10/21,16/07/22,1321537
LESLIE GLENN,GTE. GESTION Y FISCALIZACION,30/12/21,2/11/21,2020719
RICARDO MARIO,SUB GERENTE DE AREA,2/03/21,28/10/22,1249912
OSCAR ABDON,DIPUTADO,22/11/21,6/06/22,1247960
JUAN DANIEL,EDIL,10/07/21,9/09/22,1677137
VERONICA,SECRETARIO DE BANCADA,3/12/20,22/11/23,2902104
CARLOS ENRIQUE,DIRECTOR,11/12/20,2/11/21,1563683
MARÍA CRISTINA,ACTUARIO,28/04/21,18/04/23,3632779
LUIS PABLO,EDIL,6/10/21,10/03/23,3715421
OLGA MAGDALENA,JUEZ LDO.CAPITAL,3/02/21,22/06/23,1853509
HUGO A.,EDIL,10/06/21,18/08/23,693245
JULIO CESAR,INSP.PPAL.(R),14/09/21,18/05/22,1887598
LAURA INES,GERENTE PREVISIONAL,15/06/21,7/05/22,1746040
DANIEL ALBERTO,CONSEJERO,6/10/20,8/06/22,1243401
PEDRO GUSTAVO,DIR. GRAL TRANSITO Y T,26/01/21,7/09/23,3428477
FLAVIA,SECRETARIA DE BANCADA,13/09/20,5/09/21,4028260
PEDRO GUSTAVO,SECRETARIO GENERAL,2/06/21,3/12/22,3428477
IRENE BETRAIZ,DIRECTORA GRAL. REC.FINANCIEROS,2/10/20,28/04/22,3857003
FELIX,DTOR. DPTO.,27/09/20,4/11/21,4238499
MARIO,DIRECTOR GENERAL,25/10/20,23/12/21,908948
CESAR GUSTAVO,EDIL,10/04/21,11/11/23,2783306
EDUARDO FERNÁN,JUEZ LDO. INTERIOR,22/06/21,6/10/21,1601189
MIRTHA,FISCAL LETRADO NACIONAL,18/03/21,22/08/23,3236295
MABEL MARÍA,ACTUARIO,1/12/21,2/10/23,900975
HECTOR ASDRUBAL,DIRECTOR GENERAL,8/11/20,14/10/23,1312359
ALEJANDRO DANTE,JUEZ LDO.CAPITAL,15/07/21,17/10/22,1251095
JOAQUIN ERASMO,DIRECTOR NACIONAL,28/12/20,6/10/21,1002720
ALVARO LUIS,CAPITAN DE NAVIO (CP),5/07/21,19/01/22,1593273
ELISA GISELLE,FISCAL LETRADO ADJUNTO,20/08/21,13/09/21,1639713
MYRIAM JACQUELINE,EDIL,31/10/21,4/07/23,4050419
JULIO DANIEL,CAPITAN DE NAVIO (CP),15/12/21,19/03/22,1452054
JAVIER ENRIQUE,EDIL,23/11/20,27/03/22,3837998
HUGO ROBERTO,GERENTE DE DIVISION,21/09/20,26/08/22,1045656
DANIEL IBERICO,MINISTRO S.C. DE J.,16/05/21,8/11/22,790561
PABLO ANTONIO,SECRETARIO GENERAL,15/08/21,24/10/21,1885281
DANIEL CARLOS,FISCAL LETRADO NACIONAL,5/09/20,26/12/21,1405424
PEDRO PANCRACIO,JUEZ LETRADO CAPITAL,20/05/21,17/01/23,2606337
TABARE YAMANDU,PROSECRETARIO,11/01/21,1/11/23,1964150
NANCY,FISCAL LETRADO NACIONAL,23/04/21,23/10/23,1316167
JULIO,PRESIDENTE,10/12/21,7/09/21,739352
JOSE PEDRO,EDIL,17/07/21,13/10/21,2018392
RICARDO ALBERTO,MINISTRO,18/09/21,11/08/22,1057759
RUBEN JORGE,DIRECTOR DEL SERVICIO,3/12/21,18/06/22,1517452
DANIEL,CAPITAN DE NAVIO (CIME),21/11/21,8/10/22,1230823
LUIS ALBERTO,SENADOR,4/11/20,1/07/22,1549113
RONALD ALEXANDER,PRESIDENTE,13/02/21,11/05/23,837829
ELIDA HELENA,INTENDENTA,3/08/21,9/01/22,2877117
ALEJANDRO,EDIL,16/10/20,25/11/21,3842673
ANDRES,GERENTE DE DIVISION,30/08/21,5/12/22,1353978
ANAHI,GERENTE GESTION FINANCIERA,20/11/21,4/10/21,1513081
CARLOS WASHINGTON,GERENTE,12/01/21,14/09/23,3750216
SILVIO,DELEGADO,5/08/21,3/06/23,1391425
BERNANRDO NAHUEL,EDIL,10/12/21,7/09/21,4536640
ELSA,EDIL DEPARTAMENTAL,5/11/20,28/08/22,3005397
PEDRO,EDIL DEPARTAMENTAL,3/06/21,24/03/23,3032157
NERINA,FISCAL LDO. ADJUNTO,24/12/20,25/09/22,3550879
EDWARD,FISCAL LETRADO NACIONAL,23/05/21,12/05/23,1006559
ALEJANDRO,GERENTE GENERAL,29/12/21,10/12/23,1699333
PATRICIA ELIZABETH,JUEZ LDO. INTERIOR,9/10/21,23/06/22,1698911
HORACIO,SUB GTE. GRAL. OPERATIVO,3/03/21,31/12/21,3148747
RUBI DARDO,INSP. MAYOR,6/10/20,12/06/23,2592622
ANAHI ELSA,PRO-SECRETARIO LETRADO,21/05/21,20/08/22,1170631
LEONARDO,GERENTE DE ADMINISTRACION,3/11/21,2/02/22,1159595
LUIS CARLOS,INSP. PPAL,13/12/21,21/09/23,1373231
LUIS,DELEGADO,29/12/20,17/10/21,1093823
MARIANA,DIRECTOR GENERAL,7/09/20,26/10/23,1401737
IDA,DIRECTORA,18/05/21,29/01/23,670625
RUBEN JOEL,EDIL,3/12/20,9/01/23,4395615
ADELA ISABEL,GERENTE DE APOYO COMERCIAL,22/12/20,13/12/23,1211157
FELIPE JAVIER,MINISTRO TRIBUNAL DE APELACIONES,22/11/21,10/05/23,1152990
ADELA ISABEL,PRESIDENTE,3/02/21,28/06/22,1211157
RICARDO OMAR,GERENTE DE CERTIFICACION,10/05/21,31/07/23,1759713
JOSE WALTER,EDIL,4/06/21,27/06/22,2612137
DANTE WALDEMAR,SECRETARIO GENERAL,23/06/21,24/07/23,973956
HEDWIN EMILIO,EDIL,2/06/21,27/06/23,4079147
LILIÁN,ACTUARIO,11/05/21,29/05/22,1044321
DOREEN JAVIER,DIPUTADO,3/03/21,20/07/23,624796
MILTON,DIRECTOR,21/08/21,24/10/21,3258804
SILVANA MARIA,GERENTE DE INFORMATICA,25/04/21,20/05/22,1571836
NANCY LUJAN,SECRETARIO GENERAL,1/10/20,25/10/21,1746764
ALBERTO MARTIN,DIRECTOR,11/07/21,27/09/22,3316436
JESUS JORGE,DIRECTOR GENERAL  DE AVIACION,30/07/21,16/08/23,1579861
VERONICA,GTE.  ADM REGION N.E,15/02/21,30/10/23,3639349
ANDRES CONO,INSPECTOR MAYOR,20/06/21,5/04/23,3306852
MARIA ESTELA,EDIL,26/04/21,24/12/22,3735353
GASTON,GERENTE DE REPARTICION,1/05/21,5/02/23,1009795
NELSON RAFAEL,EDIL DEPARTAMENTAL,6/04/21,9/07/23,4316311
EDUARDO,SUB DIRECTOR GRAL. ING. AGR.,3/04/21,16/04/22,1081514
MARIA DEL PILAR,GERENTE DE SECTOR CLIENTES,21/04/21,29/11/21,3654368
WALTER SANTIAGO,EDIL DEPARTAMENTAL,29/10/20,10/03/23,3432554
CLAUDIO JAVIER,DIRECTOR,24/08/21,19/03/23,2738684
DIEGO,GERENTE,13/04/21,29/06/23,3045603
MIGUEL,INSP.MAYOR,17/11/21,29/01/23,1887648
DIEGO REYNALDO,DIRECTOR PROM. Y DES,16/06/21,6/12/22,2533650
BENJAMIN EDUARDO,INTENDENTE,16/10/20,29/11/23,2995001
HÉCTOR RICARDO,JUEZ LDO. INTERIOR,21/12/21,5/02/23,3737696
DANIEL,ASESOR JURIDICO,24/09/20,9/04/22,2507301
GUSTAVO,JUEZ LDO. INETERIOR,28/11/21,19/11/22,1725176
RPDOLFO MARTIN,DIRECTOR JUNTA DIRECIVA,16/12/21,8/02/22,1043576
ARTIGAS RUBEN,EDIL,5/10/21,16/07/22,1347076
RUTH,FISCAL LETRADO ADJUNTO,30/12/21,2/11/21,1236366
ERNESTO,DIR. COORDINAC. DEPORTIVA,2/03/21,28/10/22,1669556
MIGUEL ANGEL,INSP. MAYOR,22/11/21,6/06/22,2818466
ARIADNA,DIRECTORA,10/07/21,9/09/22,1505205
MILTON EUGENIO,GENERAL,3/12/20,22/11/23,1317923
LUIS,INSP. MAYOR,11/12/20,2/11/21,1586072
PABLO LUIS,DIPUTADO,28/04/21,18/04/23,3160322
BERNANRDO ENRIQUE,EDIL,6/10/21,10/03/23,1727264
LUIS A.,DTOR. GRAL DPTO. DE PROMOCION SOCIAL,3/02/21,22/06/23,1243791
MONICA LOURDES,JUEZ LDO. INTERIOR,10/06/21,18/08/23,2889754
MARY,EDIL DEPARTAMENTAL,14/09/21,18/05/22,2964708
JUAN,DIRECTOR NACIONAL DEFENSORIAS PUBLICAS,15/06/21,7/05/22,576758
FRANCISCO MARIA,GERENTE EJECUTIVO,6/10/20,8/06/22,1515260
JUVENAL MARÍA,JUEZ LDO. INTERIOR,26/01/21,7/09/23,1845022
BLAS ALBERTO,EDIL,13/09/20,5/09/21,3454038
INES,SECRETARIO DE BANCADA,2/06/21,3/12/22,1443328
CECILIA ROXANA,DIRECTORA EJECUTIVA,2/10/20,28/04/22,1413716
FERNANDO,GERENTE GENERAL,27/09/20,4/11/21,1095315
JOHN ROBERT,CHOFER PERSONAL INTENDENTE,25/10/20,23/12/21,2588881
GINNA VERONICA,SECRETARIA BANCADA,10/04/21,11/11/23,3057466
JORGE LEONIDAS,DIRECTOR  SEMEJ,22/06/21,6/10/21,1387406
GONZALO,GERENTE  SEV.  GENERALES,18/03/21,22/08/23,1388291
JOSE LUIS,PRSIDENTE,1/12/21,2/10/23,3703160
ESTELA MARI,JUEZ LETRADO CAPITAL,8/11/20,14/10/23,2838309
MARIO RAUL,GTE. DIV. TECNICO PROFESIONAL,15/07/21,17/10/22,1208207
LILIANA,INSP. MAYOR,28/12/20,6/10/21,1569066
EDI WILLIAM,DIRECTOR NACIONAL,5/07/21,19/01/22,1728225
JOSE ANTONIO,REPRESENTANTE DE IMAC,20/08/21,13/09/21,1867486
GABRIEL,DIRECTOR,31/10/21,4/07/23,1132530
NORMA LILIAM,SUB SECRETARIA,15/12/21,19/03/22,1248508
CLAUDIA GISELLE,JUEZ LDO. CAPITAL,23/11/20,27/03/22,2547112
FLORENCE,ACTUARIA,21/09/20,26/08/22,1943656
SELVA ANABELLA,MINISTRO TRIBUNAL DE APELACIONES,16/05/21,8/11/22,3486245
ANA VICTORIA,DIRECTORA DE DIVISION,15/08/21,24/10/21,1777985
EDISON HERIBERTO,EDIL,5/09/20,26/12/21,3433580
ROBERTO,MINISTRO,20/05/21,17/01/23,1902050
JUAN PABLO,DIRECTOR EVALUACION,11/01/21,1/11/23,2662776
MAURO,DIRECTOR ADMINISTRACION,23/04/21,23/10/23,3498089
TABARE ALEJANDRO,EDIL,10/12/21,7/09/21,2937988
LUIS ALBERTO,DIPUTADO,17/07/21,13/10/21,1911936
LUIS ALBERTO,SENADOR,18/09/21,11/08/22,896886
JACQUELINE,DIRECTOR NACIONAL DE ARTES VISUALES,3/12/21,18/06/22,2949407
RICARDO GABRIEL,FISCAL LETRADO DEPARTAMENTAL,21/11/21,8/10/22,1900801
GUILLERMO HECTOR,DIRECTOR DELEG.ALTERNO,4/11/20,1/07/22,1621660
FANNY ALICIA,JUEZ LETRADO CAPITAL,13/02/21,11/05/23,1164281
OMAR MARIA,INTENDENTE MUNICIPAL,3/08/21,9/01/22,3522308
ANTONIO MIGUEL,EDIL TITULAR,16/10/20,25/11/21,3649557
BEATRIZ RAQUEL,DIRECTOR DPTAL.,30/08/21,5/12/22,929971
NESTOR GERARD,GERENTE  DE DIVISION,20/11/21,4/10/21,1350028
JULIO,PRESIDENTE,12/01/21,14/09/23,720574
BEATRIZ CLAUDIA,ALCALDO,5/08/21,3/06/23,1846447
JULIO,GERENTE EJECUTIVOV DIVISION CREDITO S,10/12/21,7/09/21,1580790
RAQUEL,JUEZ LETRADO CAPITAL,5/11/20,28/08/22,1063460
SERGIO RUBEN,DIRECTOR PART-TIME (AREA FORESTAL),3/06/21,24/03/23,2787473
MIGUEL,PROCURADOR DEL ESTADO,24/12/20,25/09/22,830066
MIGUEL HORACIO,EDIL DEPARTAMENTAL,23/05/21,12/05/23,1133446
MARIA ELENA PATRICIA,FISCAL LETRADO DEPARTAMENTAL,29/12/21,10/12/23,1394964
SERGIO,EDIL DEPARTAMENTAL,9/10/21,23/06/22,2830558
EDUARDO,VICE PRESIDENTE,3/03/21,31/12/21,3081602
ROBERTO ORLANDO,EDIL DEPARTAMENTAL,6/10/20,12/06/23,2869523
AUREL CESAR,EDIL TITULAR,21/05/21,20/08/22,3637849
JORGE,SENADOR,3/11/21,2/02/22,2584088
VICTOR OMAR,EDIL DEPARTAMENTAL,13/12/21,21/09/23,3383791
MIGUEL ALBERTO,EDIL,29/12/20,17/10/21,812149
BEATRÍZ,JUEZ LDO. INTERIOR,7/09/20,26/10/23,1855678
JORGE TOMAS,MINISTRO SCJ,18/05/21,29/01/23,951478
CARLOS FRANCISCO,EDIL,3/12/20,9/01/23,1560776
ALCIDES,EDIL,22/12/20,13/12/23,3587564
ADILE,EDIL,22/11/21,10/05/23,3779817
MARÍA TERESA,JUEZ LDO.CAPITAL,3/02/21,28/06/22,1013477
GABRIELA,GERENTE DE RRHH,10/05/21,31/07/23,1575405
EDGARDO,DIRECTOR  DE DIVISION,4/06/21,27/06/22,2759335
ARAMIS,DIRECTOR,23/06/21,24/07/23,1836072
DARDO ARIEL,CONT. DELG. TRIB. DE CUENTAS,2/06/21,27/06/23,2851666
CARLOS ISRAEL,EDIL,11/05/21,29/05/22,3494873
SERGIO RAUL,GERENTE GENERAL,3/03/21,20/07/23,1868867
RAFAEL MARIO,GERENTE DE AREA,21/08/21,24/10/21,1865241
GUILLERMO PABLO,CAPITAN DE PUERTOS,25/04/21,20/05/22,919372
MARIA ELENA,DIPUTADO,1/10/20,25/10/21,2956455
CARLOS ANTONIO,DIRECTOR,11/07/21,27/09/22,1519126
MARIO RAMON,INSP. MAYOR,30/07/21,16/08/23,2818421
GUSTAVO GERARDO,INSP. PPAL(R),15/02/21,30/10/23,1887747
LUIS ANGEL,SUB SECRETARIO,20/06/21,5/04/23,651797
MARIA ELISA,GTE DIV. TECNICO PROFESIONAL,26/04/21,24/12/22,3879299
GONZIO,DIRECTOR ALTERNO,1/05/21,5/02/23,1342591
FEDERICO OSCAR,CONTRA ALMIRANTE,6/04/21,9/07/23,1137803
MARIEL,DIRECTOR DE DIVISION ADMINISTRATIVA,3/04/21,16/04/22,1659590
MARTA BEATRIZ,JUEZ LDO. CAPITAL,21/04/21,29/11/21,1148209
RICARDO,EDIL,29/10/20,10/03/23,2021961
HUGO WALTER,EDIL,24/08/21,19/03/23,4481634
MARIA DEL ROSARIO,EDIL,13/04/21,29/06/23,4142753
MARIO JAVIER,EDIL,17/11/21,29/01/23,3585928
MARIA CRISTINA,DIRECTOR GENERAL,16/06/21,6/12/22,1808427
HUGO ENRIQUE,DIRECTOR DE DIVISION LEGAL,16/10/20,29/11/23,1391758
MARISA,GTE.ADM.Y FINANZAS,21/12/21,5/02/23,2778164
ALEJANDRO GUILLERMO,CAPITAN DE NAVIO (CIME),24/09/20,9/04/22,1676479
LUIS VICTOR,DECANO,28/11/21,19/11/22,1746449
EDGARDO,EDIL DEPARTAMENTAL,16/12/21,8/02/22,2799768
ANDRES FERNANDO,ASESOR LETRADO MUNICIPAL,5/10/21,16/07/22,3153312
HECTOR CALOS,MINISTRO,30/12/21,2/11/21,1108666
LEON,MINISTRO,2/03/21,28/10/22,967029
MARIA GRACIELA,GERENTE II,22/11/21,6/06/22,2023888
VIVIANA CONSTANCIA,GERENTE DE GESTION,10/07/21,9/09/22,1375351
OMAR,ASESOR LETRADO MUNICIPAL,3/12/20,22/11/23,3799834
MISAEL,EDIL DEPARTAMENTAL,11/12/20,2/11/21,4479545
GERMAN,MINISTRO,28/04/21,18/04/23,521505
RICHARD ALEX,GERENTE DE AREA,6/10/21,10/03/23,3435380
EDUARDO,GTE. TECNICO REGION S.E,3/02/21,22/06/23,1825766
HUGO GABRIEL,VICEPRESIDENTE,10/06/21,18/08/23,1714070
GERARDO NERCELO,GERENTE DE AREA I INVESTIGACIONES,14/09/21,18/05/22,1823572
JOSE ANTONIO,GERENTE DE AREA POLIT MONETAR Y MACRO,15/06/21,7/05/22,1689941
JOSE IGNACIO,EDIL,6/10/20,8/06/22,1592994
ANDRES PABLO,DIPUTADO,26/01/21,7/09/23,3059248
JORGE DANIEL,DIRECTOR NACIONAL,13/09/20,5/09/21,2803768
MARISA ESTELA,DIR. DE DIVISION DE POLITICA,2/06/21,3/12/22,1407558
ALEXIS ANIBAL,EDIL DEPARTAMENTAL,2/10/20,28/04/22,3016640
LAURA,FISCAL LETRADO NACIONAL,27/09/20,4/11/21,1090347
ALVARO LUIS,DIRECTOR TCP,25/10/20,23/12/21,1833035
STELLA MARY,FISCAL LETRADO DEPARTAMENTAL,10/04/21,11/11/23,3094213
LUIS ALBERTO,INSPECTOR MAYOR,22/06/21,6/10/21,929298
RICARDO,VICEPRESIDENTE,18/03/21,22/08/23,1154109
JOSE WALTER,JUEZ LETRADO CAPITAL,1/12/21,2/10/23,1511737
ALFONSO MARCELO,EDIL TITULAR,8/11/20,14/10/23,3649337
MARIA GABRIELA,FISCAL LDO. ADJUNTO,15/07/21,17/10/22,1587673
EDUARDO ESTEBAN,MINISTRO,28/12/20,6/10/21,801886
GABRIEL,PRESIDENTE URSEC,5/07/21,19/01/22,1270811
ESTELA,FISCAL LETRADO DEPARTAMENTAL,20/08/21,13/09/21,3152384
RUPERTO,MINISTRO,31/10/21,4/07/23,1083368
EDGAR DANIEL,DIRECTOR SERVICIOS MUNICIPALES,15/12/21,19/03/22,2870658
LUIS MARIA,EDIL TITULAR,23/11/20,27/03/22,2876871
CONSTANTINO,CAPITAN DE NAVIO (CIME),21/09/20,26/08/22,1587800
JAVIER LUIS,CAPITAN DE NAVIO (CP),16/05/21,8/11/22,1486254
CARLOS MARIO,DIRECTOR,15/08/21,24/10/21,1211998
HEBER DANIEL,EDIL,5/09/20,26/12/21,3109514
LUIS CESAR,EDIL,20/05/21,17/01/23,3380540
OSCAR OMAR,EDIL,11/01/21,1/11/23,3536587
NESTOR,EDIL,23/04/21,23/10/23,3761878
MAITE,EDIL,10/12/21,7/09/21,4642275
JUAN CARLOS,GERENTE DE DIVISION,17/07/21,13/10/21,1591661
SERGIO OMAR,GERENTE GENERAL,18/09/21,11/08/22,2809683
GUZMÁN,JUEZ DE INTERIOR 1,3/12/21,18/06/22,3033810
MARCELA AMALIA,JUEZ LDO. INTERIOR,21/11/21,8/10/22,1748618
MARIA ALICIA,JUEZ LETRADO CAPITAL,4/11/20,1/07/22,1323931
MARIA CRISTINA,MINISTRO TRIBUNAL DE APELACIONES,13/02/21,11/05/23,1181431
WILFREDO,INTEGRANTE SOCIAL DE DIRECTORIO ,3/08/21,9/01/22,847639
NELIDA,SUB-DIRECTORA GRAL.,16/10/20,25/11/21,1365892
GERARDO,DIRECTOR DE DIVISION,30/08/21,5/12/22,1389138
WILMA LORDA,GERENTE DE DIVISION,20/11/21,4/10/21,1742733
RAMON MARIA,EDIL,12/01/21,14/09/23,2868194
ELSA,ACTUARIO,5/08/21,3/06/23,954599
FERNADO JOSE,MINISTRO,10/12/21,7/09/21,1562644
ERNESTO TABARE,PROSECRETARIO,5/11/20,28/08/22,1859791
EDUARDO,SENADOR,3/06/21,24/03/23,3528515
JULIO C.,MINISTRO,24/12/20,25/09/22,521178
NELSON,SUB SECRETARIO,23/05/21,12/05/23,1677415
SYLVIA DANIELA,FISCAL LETRADO DPTAL,29/12/21,10/12/23,1739210
LUIS EDUARDO,DIRECTOR GRAL.DE ADM.RRHH,9/10/21,23/06/22,3331690
ARANEL,EDIL,3/03/21,31/12/21,3367617
EDUARDO,EDIL,6/10/20,12/06/23,2612463
HECTOR JOAQUIN,REPRESENTANTE IAMC,21/05/21,20/08/22,931851
VICTOR,EDIL,3/11/21,2/02/22,2805097
LUIS ARTURO,ALCALDE MUNICIPIO CH,13/12/21,21/09/23,2653066
JOSE CARLOS,COMADANTE DEL CDO.,29/12/20,17/10/21,1200554
DANILA,ACTUARIO,7/09/20,26/10/23,2939966
EDUARDO,GERENTE,18/05/21,29/01/23,1391299
ALEJANDRO CARLOS,EDIL,3/12/20,9/01/23,1694400
IRMA IRENE,EDIL,22/12/20,13/12/23,3597365
ALVARO,DIRECTOR TRANSITO,22/11/21,10/05/23,2578912
MARIELA,FISCAL LETRADO NACIONAL,3/02/21,28/06/22,1493526
TERESITA,JUEZ LDO. CAPITAL,10/05/21,31/07/23,1896716
SILVIA MABEL,ACTURIO,4/06/21,27/06/22,1509533
ARMINDA,EDIL,23/06/21,24/07/23,1991482
HUGO,EDIL,2/06/21,27/06/23,3235300
